seq_id,start,end,strand,feat_id,feat_type,gene,desc
"REL606",2443855,2445111,1,"ECB_02299","CDS","yfeO","hypothetical protein"
"REL606",2445226,2445552,1,"ECB_02300","gene","ypeC",""
"REL606",2445226,2445552,1,"ECB_02300","CDS","ypeC","hypothetical protein"
"REL606",2445693,2446931,-1,"ECB_02301","gene","mntH",""
"REL606",2445693,2446931,-1,"ECB_02301","CDS","mntH","manganese transport protein MntH"
"REL606",2447267,2448469,1,"ECB_02302","gene","nupC",""
"REL606",2447267,2448469,1,"ECB_02302","CDS","nupC","nucleoside (except guanosine) transporter"
"REL606",2448519,2450708,-1,"ECB_02303","gene","yfeA",""
"REL606",2448519,2450708,-1,"ECB_02303","CDS","yfeA","predicted diguanylate cyclase"
"REL606",2450917,2450992,-1,"ECB_t00039","gene","alaX",""
"REL606",2450917,2450992,-1,"ECB_t00039","tRNA","alaX","tRNA-Ala"
"REL606",2451032,2451107,-1,"ECB_t00040","gene","alaW",""
"REL606",2451032,2451107,-1,"ECB_t00040","tRNA","alaW","tRNA-Ala"
"REL606",2451343,2451687,1,"ECB_02304","gene","yfeC",""
"REL606",2451343,2451687,1,"ECB_02304","CDS","yfeC","predicted DNA-binding transcriptional regulator"
"REL606",2451689,2452081,1,"ECB_02305","gene","yfeD",""
"REL606",2451689,2452081,1,"ECB_02305","CDS","yfeD","predicted DNA-binding transcriptional regulator"
"REL606",2452133,2453548,-1,"ECB_02306","gene","gltX",""
"REL606",2452133,2453548,-1,"ECB_02306","CDS","gltX","glutamyl-tRNA synthetase"
"REL606",2453807,2453882,1,"ECB_t00041","gene","valU",""
"REL606",2453807,2453882,1,"ECB_t00041","tRNA","valU","tRNA-Val"
"REL606",2453927,2454002,1,"ECB_t00042","gene","valX",""
"REL606",2453927,2454002,1,"ECB_t00042","tRNA","valX","tRNA-Val"
"REL606",2454049,2454124,1,"ECB_t00043","gene","valY",""
"REL606",2454049,2454124,1,"ECB_t00043","tRNA","valY","tRNA-Val"
"REL606",2454129,2454204,1,"ECB_t00044","gene","lysV",""
"REL606",2454129,2454204,1,"ECB_t00044","tRNA","lysV","tRNA-Lys"
"REL606",2454324,2454665,1,"ECB_02307","gene","ECB_02307",""
"REL606",2454324,2454665,1,"ECB_02307","CDS","ECB_02307","conserved hypothetical protein"
"REL606",2454656,2455582,-1,"ECB_02308","gene","yfeR",""
"REL606",2454656,2455582,-1,"ECB_02308","CDS","yfeR","predicted DNA-binding transcriptional regulator"
"REL606",2455672,2456670,1,"ECB_02309","gene","yfeH",""
"REL606",2455672,2456670,1,"ECB_02309","CDS","yfeH","predicted inner membrane protein"
"REL606",2456667,2456885,-1,"ECB_02310","gene","ypeB",""
"REL606",2456667,2456885,-1,"ECB_02310","CDS","ypeB","hypothetical protein"
"REL606",2456887,2458902,-1,"ECB_02311","gene","ligA",""
"REL606",2456887,2458902,-1,"ECB_02311","CDS","ligA","NAD-dependent DNA ligase LigA"
"REL606",2458973,2459959,-1,"ECB_02312","gene","zipA",""
"REL606",2458973,2459959,-1,"ECB_02312","CDS","zipA","cell division protein ZipA"
"REL606",2460189,2460950,1,"ECB_02313","gene","cysZ",""
"REL606",2460189,2460950,1,"ECB_02313","CDS","cysZ","putative sulfate transport protein CysZ"
"REL606",2461135,2462106,1,"ECB_02314","gene","cysK",""
"REL606",2461135,2462106,1,"ECB_02314","CDS","cysK","cysteine synthase A, O-acetylserine sulfhydrolase A subunit"
"REL606",2462490,2462747,1,"ECB_02315","gene","ptsH",""
"REL606",2462490,2462747,1,"ECB_02315","CDS","ptsH","phosphohistidinoprotein-hexose phosphotransferase component of PTS system (Hpr)"
"REL606",2462792,2464519,1,"ECB_02316","gene","ptsI",""
"REL606",2462792,2464519,1,"ECB_02316","CDS","ptsI","PEP-protein phosphotransferase of PTS system (enzyme I)"
"REL606",2464560,2465069,1,"ECB_02317","gene","crr",""
"REL606",2464560,2465069,1,"ECB_02317","CDS","crr","glucose-specific PTS system enzyme IIA component"
"REL606",2465112,2465963,-1,"ECB_02318","gene","pdxK",""
"REL606",2465112,2465963,-1,"ECB_02318","CDS","pdxK","pyridoxine kinase"
"REL606",2466068,2466442,1,"ECB_02319","gene","yfeK",""
"REL606",2466068,2466442,1,"ECB_02319","CDS","yfeK","hypothetical protein"
"REL606",2466475,2467209,1,"ECB_02320","gene","yfeS",""
"REL606",2466475,2467209,1,"ECB_02320","CDS","yfeS","hypothetical protein"
"REL606",2467414,2468325,-1,"ECB_02321","gene","cysM",""
"REL606",2467414,2468325,-1,"ECB_02321","CDS","cysM","cysteine synthase B (O-acetylserine sulfhydrolase B)"
"REL606",2468459,2469556,-1,"ECB_02322","gene","cysA",""
"REL606",2468459,2469556,-1,"ECB_02322","CDS","cysA","sulfate/thiosulfate transporter subunit"
"REL606",2469546,2469995,-1,"ECB_02323","gene","cysW",""
"REL606",2469546,2469995,-1,"ECB_02323","CDS","cysW","sulfate/thiosulfate transporter subunit"
"REL606",2470421,2471254,-1,"ECB_02324","gene","cysU",""
"REL606",2470421,2471254,-1,"ECB_02324","CDS","cysU","sulfate/thiosulfate transporter subunit"
"REL606",2471254,2472270,-1,"ECB_02325","gene","cysP",""
"REL606",2471254,2472270,-1,"ECB_02325","CDS","cysP","thiosulfate transporter subunit"
"REL606",2472574,2473365,-1,"ECB_02326","gene","ucpA",""
"REL606",2472574,2473365,-1,"ECB_02326","CDS","ucpA","short chain dehydrogenase"
"REL606",2473494,2474351,-1,"ECB_02327","gene","yfeT",""
"REL606",2473494,2474351,-1,"ECB_02327","CDS","yfeT","predicted DNA-binding transcriptional regulator"
"REL606",2474515,2475411,1,"ECB_02328","gene","yfeU",""
"REL606",2474515,2475411,1,"ECB_02328","CDS","yfeU","N-acetylmuramic acid-6-phosphate etherase"
"REL606",2475415,2476839,1,"ECB_02329","gene","yfeV",""
"REL606",2475415,2476839,1,"ECB_02329","CDS","yfeV","N-acetylmuramic acid phosphotransfer permease"
"REL606",2476757,2476933,1,"ECB_02330","gene","yfeW",""
"REL606",2476757,2476933,1,"ECB_02330","CDS","yfeW","hypothetical protein"
"REL606",2477019,2477918,-1,"ECB_02331","gene","yfeX",""
"REL606",2477019,2477918,-1,"ECB_02331","CDS","yfeX","hypothetical protein"
"REL606",2478014,2478589,-1,"ECB_02332","gene","yfeY",""
"REL606",2478014,2478589,-1,"ECB_02332","CDS","yfeY","hypothetical protein"
"REL606",2478796,2479245,-1,"ECB_02333","gene","yfeZ",""
"REL606",2478796,2479245,-1,"ECB_02333","CDS","yfeZ","predicted inner membrane protein"
"REL606",2479232,2479657,-1,"ECB_02334","gene","ypeA",""
"REL606",2479232,2479657,-1,"ECB_02334","CDS","ypeA","putative acetyltransferase"
"REL606",2479871,2480740,1,"ECB_02335","gene","amiA",""
"REL606",2479871,2480740,1,"ECB_02335","CDS","amiA","N-acetylmuramoyl-l-alanine amidase I"
"REL606",2480744,2481643,1,"ECB_02336","gene","hemF",""
"REL606",2480744,2481643,1,"ECB_02336","CDS","hemF","coproporphyrinogen III oxidase"
"REL606",2481649,2482701,-1,"ECB_02337","gene","yfeG",""
"REL606",2481649,2482701,-1,"ECB_02337","CDS","yfeG","predicted DNA-binding transcriptional regulator"
"REL606",2482747,2483247,-1,"ECB_02338","gene","yffI",""
"REL606",2482747,2483247,-1,"ECB_02338","CDS","yffI","predicted carboxysome structural protein with predicted role in ethanolamine utilization"
"REL606",2483260,2483919,-1,"ECB_02339","gene","eutL",""
"REL606",2483260,2483919,-1,"ECB_02339","CDS","eutL","predicted carboxysome structural protein with predicted role in ethanolamine utilization"
"REL606",2483929,2484816,-1,"ECB_02340","gene","eutC",""
"REL606",2483929,2484816,-1,"ECB_02340","CDS","eutC","ethanolamine ammonia-lyase small subunit"
"REL606",2484837,2486198,-1,"ECB_02341","gene","eutB",""
"REL606",2484837,2486198,-1,"ECB_02341","CDS","eutB","ethanolamine ammonia-lyase, large subunit, heavy chain"
"REL606",2486210,2487613,-1,"ECB_02342","gene","eutA",""
"REL606",2486210,2487613,-1,"ECB_02342","CDS","eutA","reactivating factor for ethanolamine ammonia lyase"
"REL606",2487610,2488836,-1,"ECB_02343","gene","eutH",""
"REL606",2487610,2488836,-1,"ECB_02343","CDS","eutH","predicted inner membrane protein"
"REL606",2489153,2490340,-1,"ECB_02344","gene","eutG",""
"REL606",2489153,2490340,-1,"ECB_02344","CDS","eutG","predicted alcohol dehydrogenase in ethanolamine utilization"
"REL606",2490330,2491166,-1,"ECB_02345","gene","eutJ",""
"REL606",2490330,2491166,-1,"ECB_02345","CDS","eutJ","predicted chaperonin, ethanolamine utilization protein"
"REL606",2491177,2492580,-1,"ECB_02346","gene","eutE",""
"REL606",2491177,2492580,-1,"ECB_02346","CDS","eutE","predicted aldehyde dehydrogenase, ethanolamine utilization protein"
"REL606",2492592,2492879,-1,"ECB_02347","gene","cchB",""
"REL606",2492592,2492879,-1,"ECB_02347","CDS","cchB","predicted carboxysome structural protein, ethanolamine utilization protein"
"REL606",2492986,2493279,-1,"ECB_02348","gene","cchA",""
"REL606",2492986,2493279,-1,"ECB_02348","CDS","cchA","predicted carboxysome structural protein, ethanolamine utilization protein"
"REL606",2493318,2494334,-1,"ECB_02349","gene","eutI",""
"REL606",2493318,2494334,-1,"ECB_02349","CDS","eutI","predicted phosphotransacetylase subunit"
"REL606",2494324,2495133,-1,"ECB_02350","gene","eutT",""
"REL606",2494324,2495133,-1,"ECB_02350","CDS","eutT","predicted cobalamin adenosyltransferase in ethanolamine utilization"
"REL606",2495130,2495831,-1,"ECB_02351","gene","eutQ",""
"REL606",2495130,2495831,-1,"ECB_02351","CDS","eutQ","hypothetical protein"
"REL606",2495806,2496285,-1,"ECB_02352","gene","eutP",""
"REL606",2495806,2496285,-1,"ECB_02352","CDS","eutP","conserved protein with nucleoside triphosphate hydrolase domain"
"REL606",2496298,2496633,-1,"ECB_02353","gene","ypfE",""
"REL606",2496298,2496633,-1,"ECB_02353","CDS","ypfE","predicted carboxysome structural protein with predicted role in ethanol utilization"
"REL606",2496926,2499205,-1,"ECB_02354","gene","maeB",""
"REL606",2496926,2499205,-1,"ECB_02354","CDS","maeB","malic enzyme"
"REL606",2497073,2497095,1,"","gene","terJ","JEB manual annotation"
"REL606",2499494,2500444,1,"ECB_02355","gene","talA",""
"REL606",2499494,2500444,1,"ECB_02355","CDS","talA","transaldolase A"
"REL606",2500464,2502467,1,"ECB_02356","gene","tktB",""
"REL606",2500464,2502467,1,"ECB_02356","CDS","tktB","transketolase 2, thiamin-binding"
"REL606",2502562,2503605,-1,"ECB_02357","gene","ypfG",""
"REL606",2502562,2503605,-1,"ECB_02357","CDS","ypfG","hypothetical protein"
"REL606",2503731,2504306,-1,"ECB_02358","gene","yffH",""
"REL606",2503731,2504306,-1,"ECB_02358","CDS","yffH","predicted NUDIX hydrolase"
"REL606",2504374,2506353,-1,"ECB_02359","gene","aegA",""
"REL606",2504374,2506353,-1,"ECB_02359","CDS","aegA","fused predicted oxidoreductase: FeS binding subunit/NAD/FAD-binding subunit"
"REL606",2506559,2508259,1,"ECB_02360","gene","narQ",""
"REL606",2506559,2508259,1,"ECB_02360","CDS","narQ","sensory histidine kinase in two-component regulatory system with NarP (NarL)"
"REL606",2508423,2511536,1,"ECB_02361","gene","acrD",""
"REL606",2508423,2511536,1,"ECB_02361","CDS","acrD","aminoglycoside/multidrug efflux system"
"REL606",2512075,2512431,1,"ECB_02362","gene","yffB",""
"REL606",2512075,2512431,1,"ECB_02362","CDS","yffB","hypothetical protein"
"REL606",2512435,2513562,1,"ECB_02363","gene","dapE",""
"REL606",2512435,2513562,1,"ECB_02363","CDS","dapE","succinyl-diaminopimelate desuccinylase"
"REL606",2513590,2513790,1,"ECB_02364","gene","ECB_02364",""
"REL606",2513590,2513790,1,"ECB_02364","CDS","ECB_02364","hypothetical protein"
"REL606",2513900,2514598,-1,"ECB_02365","gene","ypfH",""
"REL606",2513900,2514598,-1,"ECB_02365","CDS","ypfH","predicted hydrolase"
"REL606",2514672,2516687,-1,"ECB_02366","gene","ypfI",""
"REL606",2514672,2516687,-1,"ECB_02366","CDS","ypfI","predicted hydrolase"
"REL606",2516702,2517565,-1,"ECB_02367","gene","ypfJ",""
"REL606",2516702,2517565,-1,"ECB_02367","CDS","ypfJ","hypothetical protein"
"REL606",2517733,2518446,-1,"ECB_02368","gene","purC",""
"REL606",2517733,2518446,-1,"ECB_02368","CDS","purC","phosphoribosylaminoimidazole- succinocarboxamidesynthase"
"REL606",2518659,2519693,-1,"ECB_02369","gene","nlpB",""
"REL606",2518659,2519693,-1,"ECB_02369","CDS","nlpB","lipoprotein"
"REL606",2519710,2520588,-1,"ECB_02370","gene","dapA",""
"REL606",2519710,2520588,-1,"ECB_02370","CDS","dapA","dihydrodipicolinate synthase"
"REL606",2520734,2521306,1,"ECB_02371","gene","gcvR",""
"REL606",2520734,2521306,1,"ECB_02371","CDS","gcvR","DNA-binding transcriptional repressor, regulatory protein accessory to GcvA"
"REL606",2521306,2521776,1,"ECB_02372","gene","bcp",""
"REL606",2521306,2521776,1,"ECB_02372","CDS","bcp","thioredoxin-dependent thiol peroxidase"
"REL606",2522029,2522646,1,"ECB_02373","gene","hyfA",""
"REL606",2522029,2522646,1,"ECB_02373","CDS","hyfA","hydrogenase 4, 4Fe-4S subunit"
"REL606",2522646,2524664,1,"ECB_02374","gene","hyfB",""
"REL606",2522646,2524664,1,"ECB_02374","CDS","hyfB","NADH dehydrogenase subunit N"
"REL606",2524675,2525621,1,"ECB_02375","gene","hyfC","frameshift"
"REL606",2524675,2524989,1,"ECB_02375","CDS","hyfC","hydrogenase 4 membrane subunit; b2483_1"
"REL606",2524902,2525621,1,"ECB_02375","CDS","hyfC","hydrogenase 4 membrane subunit; b2483_2"
"REL606",2525724,2527073,1,"ECB_02376","gene","hyfD",""
"REL606",2525724,2527073,1,"ECB_02376","CDS","hyfD","hydrogenase 4 membrane subunit"
"REL606",2527088,2527738,1,"ECB_02377","gene","hyfE",""
"REL606",2527088,2527738,1,"ECB_02377","CDS","hyfE","hydrogenase 4, membrane subunit"
"REL606",2527743,2529323,1,"ECB_02378","gene","hyfF",""
"REL606",2527743,2529323,1,"ECB_02378","CDS","hyfF","NADH dehydrogenase subunit N"
"REL606",2529313,2530980,1,"ECB_02379","gene","hyfG",""
"REL606",2529313,2530980,1,"ECB_02379","CDS","hyfG","hydrogenase 4, subunit"
"REL606",2530990,2531529,1,"ECB_02380","gene","hyfH",""
"REL606",2530990,2531529,1,"ECB_02380","CDS","hyfH","hydrogenase 4, Fe-S subunit"
"REL606",2531526,2532284,1,"ECB_02381","gene","hyfI",""
"REL606",2531526,2532284,1,"ECB_02381","CDS","hyfI","hydrogenase 4, Fe-S subunit"
"REL606",2532277,2532690,1,"ECB_02382","gene","hyfJ",""
"REL606",2532277,2532690,1,"ECB_02382","CDS","hyfJ","predicted processing element hydrogenase 4"
"REL606",2532726,2534732,1,"ECB_02383","gene","hyfR",""
"REL606",2532726,2534732,1,"ECB_02383","CDS","hyfR","DNA-binding transcriptional activator, formate sensing"
"REL606",2534754,2535602,1,"ECB_02384","gene","focB",""
"REL606",2534754,2535602,1,"ECB_02384","CDS","focB","predicted formate transporter"
"REL606",2535640,2536701,-1,"ECB_02385","gene","perM",""
"REL606",2535640,2536701,-1,"ECB_02385","CDS","perM","predicted inner membrane protein"
"REL606",2536914,2538377,1,"ECB_02386","gene","yfgC",""
"REL606",2536914,2538377,1,"ECB_02386","CDS","yfgC","predicted peptidase"
"REL606",2538398,2538757,1,"ECB_02387","gene","yfgD",""
"REL606",2538398,2538757,1,"ECB_02387","CDS","yfgD","predicted oxidoreductase"
"REL606",2538895,2539641,-1,"ECB_02388","gene","hda",""
"REL606",2538895,2539641,-1,"ECB_02388","CDS","hda","DNA replication initiation factor"
"REL606",2539691,2540980,-1,"ECB_02389","gene","uraA",""
"REL606",2539691,2540980,-1,"ECB_02389","CDS","uraA","uracil transporter"
"REL606",2541066,2541692,-1,"ECB_02390","gene","upp",""
"REL606",2541066,2541692,-1,"ECB_02390","CDS","upp","uracil phosphoribosyltransferase"
"REL606",2542017,2543054,1,"ECB_02391","gene","purM",""
"REL606",2542017,2543054,1,"ECB_02391","CDS","purM","phosphoribosylaminoimidazole synthetase"
"REL606",2543054,2543692,1,"ECB_02392","gene","purN",""
"REL606",2543054,2543692,1,"ECB_02392","CDS","purN","phosphoribosylglycinamide formyltransferase"
"REL606",2543863,2545929,1,"ECB_02393","gene","ppk",""
"REL606",2543863,2545929,1,"ECB_02393","CDS","ppk","polyphosphate kinase"
"REL606",2545934,2547475,1,"ECB_02394","gene","ppx",""
"REL606",2545934,2547475,1,"ECB_02394","CDS","ppx","exopolyphosphatase"
"REL606",2547514,2549757,-1,"ECB_02395","gene","yfgF",""
"REL606",2547514,2549757,-1,"ECB_02395","CDS","yfgF","predicted inner membrane protein"
"REL606",2550109,2550300,1,"ECB_02396","gene","yfgG",""
"REL606",2550109,2550300,1,"ECB_02396","CDS","yfgG","hypothetical protein"
"REL606",2550611,2551129,1,"ECB_02397","gene","yfgH",""
"REL606",2550611,2551129,1,"ECB_02397","CDS","yfgH","predicted outer membrane lipoprotein"
"REL606",2551145,2551684,1,"ECB_02398","gene","yfgI",""
"REL606",2551145,2551684,1,"ECB_02398","CDS","yfgI","hypothetical protein"
"REL606",2551777,2553354,-1,"ECB_02399","gene","guaA",""
"REL606",2551777,2553354,-1,"ECB_02399","CDS","guaA","bifunctional GMP synthase/glutamine amidotransferase protein"
"REL606",2553423,2554889,-1,"ECB_02400","gene","guaB",""
"REL606",2553423,2554889,-1,"ECB_02400","CDS","guaB","inositol-5-monophosphate dehydrogenase"
"REL606",2555051,2556421,1,"ECB_02401","gene","xseA",""
"REL606",2555051,2556421,1,"ECB_02401","CDS","xseA","exodeoxyribonuclease VII large subunit"
"REL606",2556418,2556633,-1,"ECB_02402","gene","yfgJ",""
"REL606",2556418,2556633,-1,"ECB_02402","CDS","yfgJ","hypothetical protein"
"REL606",2556703,2558175,-1,"ECB_02403","gene","yfgK",""
"REL606",2556703,2558175,-1,"ECB_02403","CDS","yfgK","GTP-binding protein EngA"
"REL606",2558293,2559471,-1,"ECB_02404","gene","yfgL",""
"REL606",2558293,2559471,-1,"ECB_02404","CDS","yfgL","protein assembly complex, lipoprotein component"
"REL606",2559482,2560102,-1,"ECB_02405","gene","yfgM",""
"REL606",2559482,2560102,-1,"ECB_02405","CDS","yfgM","hypothetical protein"
"REL606",2560120,2561394,-1,"ECB_02406","gene","hisS",""
"REL606",2560120,2561394,-1,"ECB_02406","CDS","hisS","histidyl-tRNA synthetase"
"REL606",2561505,2562623,-1,"ECB_02407","gene","ispG",""
"REL606",2561505,2562623,-1,"ECB_02407","CDS","ispG","4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase"
"REL606",2562650,2563663,-1,"ECB_02408","gene","yfgA",""
"REL606",2562650,2563663,-1,"ECB_02408","CDS","yfgA","hypothetical protein"
"REL606",2563948,2565102,-1,"ECB_02409","gene","yfgB",""
"REL606",2563948,2565102,-1,"ECB_02409","CDS","yfgB","predicted enzyme"
"REL606",2565252,2565683,-1,"ECB_02410","gene","ndk",""
"REL606",2565252,2565683,-1,"ECB_02410","CDS","ndk","nucleoside diphosphate kinase"
"REL606",2565832,2568144,-1,"ECB_02411","gene","pbpC",""
"REL606",2565832,2568144,-1,"ECB_02411","CDS","pbpC","fused transglycosylase/transpeptidase"
"REL606",2568145,2573106,-1,"ECB_02412","gene","yfhM",""
"REL606",2568145,2573106,-1,"ECB_02412","CDS","yfhM","hypothetical protein"
"REL606",2573313,2574158,1,"ECB_02413","gene","sseA",""
"REL606",2573313,2574158,1,"ECB_02413","CDS","sseA","3-mercaptopyruvate sulfurtransferase"
"REL606",2574976,2575752,-1,"ECB_02414","gene","sseB",""
"REL606",2574976,2575752,-1,"ECB_02414","CDS","sseB","rhodanase-like enzyme, sulfur transfer from thiosulfate"
"REL606",2575894,2577177,-1,"ECB_02415","gene","pepB",""
"REL606",2575894,2577177,-1,"ECB_02415","CDS","pepB","aminopeptidase B"
"REL606",2577235,2577435,-1,"ECB_02416","gene","yfhJ",""
"REL606",2577235,2577435,-1,"ECB_02416","CDS","yfhJ","hypothetical protein"
"REL606",2577447,2577782,-1,"ECB_02417","gene","fdx",""
"REL606",2577447,2577782,-1,"ECB_02417","CDS","fdx","[2Fe-2S] ferredoxin"
"REL606",2577784,2579634,-1,"ECB_02418","gene","hscA",""
"REL606",2577784,2579634,-1,"ECB_02418","CDS","hscA","chaperone protein HscA"
"REL606",2579651,2580166,-1,"ECB_02419","gene","hscB",""
"REL606",2579651,2580166,-1,"ECB_02419","CDS","hscB","co-chaperone HscB"
"REL606",2580262,2580585,-1,"ECB_02420","gene","iscA",""
"REL606",2580262,2580585,-1,"ECB_02420","CDS","iscA","iron-sulfur cluster assembly protein"
"REL606",2580602,2580988,-1,"ECB_02421","gene","iscU",""
"REL606",2580602,2580988,-1,"ECB_02421","CDS","iscU","scaffold protein"
"REL606",2581016,2582230,-1,"ECB_02422","gene","iscS",""
"REL606",2581016,2582230,-1,"ECB_02422","CDS","iscS","cysteine desulfurase"
"REL606",2582342,2582830,-1,"ECB_02423","gene","iscR",""
"REL606",2582342,2582830,-1,"ECB_02423","CDS","iscR","DNA-binding transcriptional repressor"
"REL606",2583282,2584022,-1,"ECB_02424","gene","yfhQ",""
"REL606",2583282,2584022,-1,"ECB_02424","CDS","yfhQ","predicted methyltransferase"
"REL606",2584141,2584944,1,"ECB_02425","gene","suhB",""
"REL606",2584141,2584944,1,"ECB_02425","CDS","suhB","inositol monophosphatase"
"REL606",2585062,2585943,1,"ECB_02426","gene","yfhR",""
"REL606",2585062,2585943,1,"ECB_02426","CDS","yfhR","predicted peptidase"
"REL606",2586134,2587414,1,"ECB_02427","gene","csiE",""
"REL606",2586134,2587414,1,"ECB_02427","CDS","csiE","stationary phase inducible protein"
"REL606",2587406,2588545,-1,"ECB_02428","gene","hcaT",""
"REL606",2587406,2588545,-1,"ECB_02428","CDS","hcaT","predicted 3-phenylpropionic transporter"
